name,country,state,address,reg_no,product_codes,device_names,device_class,specialty,k_numbers,source
SINGLE SOURCE MEDICAL LLC,US,IN,4506 S State Road 9 57 Churubusco IN US 46723,3010386387,HWR; HTJ; HWA; LZO; MEH; MAY; JDI; KWZ; LPH; KWY; GAD; HTW; HXC; HWJ; KRO; OVD; LXH; KWI; JDL; KWA; HXG; MBH; JWH; OIY; MBV; HWT; PGM; HYA; OQI; PBI; OQG; JDX; PAO; KWT; KWS; PHX; MBF; HSD; MDM; HWB; FZO; FZX; HWM; HXX; HTR; HSB,Driver; Prosthesis; Gauge; Depth; Impactor; Hip; Semi-Constrained; Metal/Ceramic/Polymer; Cemented Or Non-Porous; Uncemented; Metal / Polymer; Non-Porous; Calcium Phosphate; Cemented Or Non-Porous Cemented; Osteophilic Finish; Metal/Polymer; Cemented; Constrained; Cemented Or Uncemented; Porous Uncemented; Hemi-; Femoral; Retractor; Bit; Drill; Wrench; Awl; Knee; Femorotibial; Intervertebral Fusion Device With Integrated Fixation; Lumbar; Orthopedic Manual Surgical Instrument; Elbow; Radial; Polymer; Semi-Constrained (Metal Cemented Acetabular Component); Semi-Constrained (Metal Uncemented Acetabular Component); Tamp; Patello/Femorotibial; Porous; Coated; Polymer/Metal/Polymer; Patellofemorotibial; Polymer + Additive/Metal/Polymer + Additive; Uhmwpe; Pegged; Template; Growing Rod System; Forceps; Wire Holding; Metal/Ceramic/Polymer + Additive; + Additive; Hip Prosthesis; Instrument; Surgical; Sonic And Accessory/Attachment; Shoulder; Metal/Polymer + Additive; Non-Constrained; Metal/Polymer Cemented; Shoulder Prosthesis; Reverse Configuration; Humeral; Metallic Uncemented; Manual; General Use; Extractor; Chisel; Guide; Osteotome; Screwdriver; Rasp; Rod; Fixation; Intramedullary And Accessories,1; 2; 3,"Orthopedic; General, Plastic Surgery",,openFDA
"Fuller Industries, INC",US,KS,One Fuller Way Great Bend KS US 67530,1922337,KOX; LRJ,Solvent; Adhesive Tape; Disinfectant; Medical Devices,1,"General, Plastic Surgery; General Hospital",,openFDA
"ARTIFEX SOLUTIONS, LLC",US,PR,380 Calaf St. San Juan PR US 00918,3011388423,HSB; HWC; HRS,Rod; Fixation; Intramedullary And Accessories; Screw; Bone; Plate,2,Orthopedic,,openFDA
"SRC MEDICAL, INC.",US,MA,263 WINTER STREET Hanover MA US 02339,1218347,HGD; KCM,Applicator; Vaginal; Dropper; Ent,1,"Obstetrics/Gynecology; Ear, Nose, Throat",,openFDA
DS REP B.V.,US,PR,"State Road 183, KM 20.1 Las Piedras PR US 00771",2647456,EIH,Powder; Porcelain,2,Dental,,openFDA
"MERRYWEATHER FOAM , INC.",US,OH,11 BROWN ST Barberton OH US 44203,3003715548,BRW; CCX; FMP,Protector; Dental; Support; Patient Position; Skin Pressure,1,Anesthesiology; General Hospital,,openFDA
BIOMERICS Advanced Catheter,US,MN,10351 Xylon Avenue N Brooklyn Park MN US 55445,3012159165,DQY; MJN; DQO; DQX; KLA; PNO; OTN,Catheter; Percutaneous; Intravascular Occluding; Temporary; Intravascular; Diagnostic; Wire; Guide; Monitor; Esophageal Motility; Anorectal Motility; And Tube; Cutting/Scoring; Mesh; Surgical; Synthetic; Urogynecologic; For Stress Urinary Incontinence; Retropubic Or Transobturator,2,"Cardiovascular; Gastroenterology, Urology; General, Plastic Surgery",,openFDA
"QXMEDICAL, LLC",US,MN,2820 Patton Rd Saint Paul MN US 55113,3009766315,GXD; GXI; GYC; GZL; DQY,Generator; Lesion; Radiofrequency; Probe; Radiofrequency Lesion; Electrode; Cortical; Depth; Catheter; Percutaneous,2,Neurology; Cardiovascular,,openFDA
PERIDOT CORPORATION,US,CA,1072 Serpentine Lane Pleasanton CA US 94566,3007503337,JDR,Staple; Fixation; Bone,2,Orthopedic,,openFDA
Sheffield Pharmaceuticals LLC,US,CT,170 Broad St NEW LONDON CT US 06320,1210513,KCO; EFT,Nasal Spray; Ent Delivery; Cleanser; Denture; Over The Counter,1,"Ear, Nose, Throat; Dental",,openFDA
"MERITS HEALTH PRODUCTS., INC.",US,FL,4245 EVANS AVENUE Fort Myers FL US 33901,1058069,ITI,Wheelchair; Powered,2,Physical Medicine,K012802,openFDA
ZIGG DESIGN LLC,US,UT,1665 West Nibley Parkway Nibley UT US 84321,3009957608,HTW; NKB; HXL; HWJ; HXX; ODP; KWQ; OVE; LXH; HWT; MAX; HXC; MQP,Bit; Drill; Thoracolumbosacral Pedicle Screw System; Mallet; Awl; Screwdriver; Intervertebral Fusion Device With Bone Graft; Cervical; Appliance; Fixation; Spinal Intervertebral Body; Intervertebral Fusion Device With Integrated Fixation; Orthopedic Manual Surgical Instrument; Template; Lumbar; Wrench; Spinal Vertebral Body Replacement Device,1; 2,"Orthopedic; General, Plastic Surgery",,openFDA
"Tegra Medical - Franklin, MA",US,MA,16 Forge Parkway Franklin MA US 02038,1226191,HTY; HTW; MDM; HXI; LXH; FZX,Pin; Fixation; Smooth; Bit; Drill; Instrument; Manual; Surgical; General Use; Passer; Wire; Orthopedic; Orthopedic Manual Surgical Instrument; Guide,2; 1,"Orthopedic; General, Plastic Surgery",,openFDA
AUER 2260,US,AZ,2260 W Broadway Rd Mesa AZ US 85202,3020440077,LIB,Device; General Purpose; Microbiology; Diagnostic,1,Microbiology,,openFDA
"TRINITY STERILE, INC.",US,MD,201 Kiley Dr SALISBURY MD US 21801,1123010,OXQ,Dressing Change Tray,1,General Hospital,,openFDA
The Ritedose Corporation,US,SC,1 TECHNOLOGY CIRCLE COLUMBIA SC US 29203,1063407,CAF,Nebulizer (Direct Patient Interface),2,Anesthesiology,,openFDA
Attwill Medical Solutions,US,WI,925 DEVELOPMENT DRIVE LODI WI US 53555,3004799623,KGN; FRO,Wound Dressing With Animal-Derived Material(S); Dressing; Wound; Drug,U,Unknown,,openFDA
"STRYKER PUERTO RICO, LLC.",US,PR,"HWY. 3, KM. 131.2 ARROYO PR US 00714",2648666,MBI; MAI; NDN; LOD; LXH; HWC; GFA; FQH; HWE; HRX; GEI; LZN; EQJ; JDZ; HRS; HTN; GDY,Fastener; Fixation; Nondegradable; Soft Tissue; Biodegradable; Cement; Bone; Vertebroplasty; Bone Cement; Orthopedic Manual Surgical Instrument; Screw; Blade; Saw; General & Plastic Surgery; Surgical; Lavage; Jet; Instrument; Orthopedic; Ac-Powered Motor And Accessory/Attachment; Arthroscope; Electrosurgical; Cutting & Coagulation & Accessories; Cement Obturator; Bur; Ear; Nose And Throat; Mixer; For Clinical Use; Plate; Washer; Bolt Nut; Gauze/Sponge; Internal; X-Ray Detectable,2; 1,"Orthopedic; General, Plastic Surgery; General Hospital; Ear, Nose, Throat",,openFDA
"MEDICAL MURRAY, INC.",US,IL,540 Capital Drive Lake Zurich IL US 60047,1424778,LJS; KRD; PNF; QEW; FAD; NIM; MJN,Catheter; Intravascular; Therapeutic; Long-Term Greater Than 30 Days; Device; Vascular; For Promoting Embolization; Aortic Stent; Peripheral Mechanical Thrombectomy With Aspiration; Stent; Ureteral; Carotid; Intravascular Occluding; Temporary,2; 3,"General Hospital; Cardiovascular; Unknown; Gastroenterology, Urology",,openFDA
GRACE MANUFACTURING INC,US,AR,614 SR 247 Russellville AR US 72802,1651252,GEI; FFL; FBX; OCW; GFA; HTO; KNS; FHA; EZB,Electrosurgical; Cutting & Coagulation & Accessories; Dislodger; Stone; Basket; Ureteral; Metal; Sound; Urethral; Metal Or Plastic; Endoscopic Tissue Approximation Device; Blade; Saw; General & Plastic Surgery; Surgical; Reamer; Unit; Endoscopic (With Or Without Accessories); Clamp; Penile; Stylet For Catheter; Gastro-Urology,2; 1,"General, Plastic Surgery; Gastroenterology, Urology; Orthopedic",,openFDA
"PLASTICS PLUS TECHNOLOGY, INC.",US,CA,1495 Research Dr Redlands CA US 92374,3010156053,EFW; CBH; JOL; EIF; CAT; BSY,Toothbrush; Manual; Device; Fixation; Tracheal Tube; Catheter And Tip; Suction; Accessories; Retractor; Dental; Cannula; Nasal; Oxygen; Catheters; Tracheobronchial,1; 2,Dental; Anesthesiology; General Hospital,,openFDA
INTECH PARTNERS LLC,US,TX,27646 Commerce Oaks Drive Oak Ridge North TX US 77385,3022870871,IWQ,Curtain; Protective; Radiographic,1,Radiology,,openFDA
INVENTEX MEDICAL,US,IL,7415 N Melvina Ave Niles IL US 60714,3009495876,JEP; LRK,Retainer; Matrix; Device; Anti-Snoring,1; 2,Dental,,openFDA
"Composite Manufacturing, Inc.",US,CA,970 B Calle Amanecer San Clemente CA US 92673,2030380,LXH; FWZ; FQO; HST; LWG; BWN,Orthopedic Manual Surgical Instrument; Operating Room Accessories Table Tray; Table; Operating-Room; Ac-Powered; Apparatus; Traction; Non-Powered; Surgical Table Cushion; Table And Attachments,1,"Orthopedic; General, Plastic Surgery",,openFDA
"ENCORE MEDICAL, L.P.",US,TX,9800 METRIC BLVD. AUSTIN TX US 78758,1644408,QIH; LLZ; OLO,Automated Radiological Image Processing Software; System; Image Processing; Radiological; Orthopedic Stereotaxic Instrument,2,Radiology; Neurology,,openFDA
"United Medical Enterprise, Inc.",US,GA,3301 Stagecoach Rd NE Thomson GA US 30824,3017949824,KCT; FRG; NAC; FXX; OXZ; NAB; KHR,Sterilization Wrap Containers; Trays; Cassettes & Other Accessories; Wrap; Sterilization; Dressing; Wound; Hydrophilic; Mask; Surgical; Pediatric/Child Facemask; Gauze / Sponge; Nonresorbable For External Use; Absorber; Saliva; Paper,2; 1,"General Hospital; General, Plastic Surgery; Dental",,openFDA
SP-Meditec,US,GA,782 Highway 74 S Peachtree City GA US 30269,3043041723,EXB; EZP,Collector; Ostomy; Rod; Colostomy,1; 2,"Gastroenterology, Urology",,openFDA
"MARSON MEDICAL, INC.",US,NJ,E-64 MIDLAND AVE. PARAMUS NJ US 07652,1000550978,JWH; LPH; KWY; KRO; HRY; MEH; HSX; JDG; HWR; JDO; LXH; JDI,Prosthesis; Knee; Patellofemorotibial; Semi-Constrained; Cemented; Polymer/Metal/Polymer; Hip; Metal/Polymer; Porous Uncemented; Hemi-; Femoral; Cemented Or Uncemented; Femorotibial; Constrained; Uncemented; Metal / Polymer; Non-Porous; Calcium Phosphate; Non-Constrained; Femoral Component; Metal; Driver; Device; Fixation; Proximal Femoral; Implant; Orthopedic Manual Surgical Instrument,2; 1,Orthopedic,,openFDA
"TN MICHIGAN, LLC",US,MI,1390 Industrial Park Drive Sault Sainte Marie MI US 49783,3014717638,KSX; JJE,Substance; Blood Grouping Of Non-Human Origin For In Vitro Diagnostic Use; Analyzer; Chemistry (Photometric; Discrete); For Clinical Use,2; 1,Hematology; Clinical Chemistry,,openFDA
"GLOBAL INTERCONNECT, INC.",US,MA,11 JONATHAN BOURNE DR Pocasset MA US 02559,3004920696,GWM; GWJ; QAI; HRX; GXY,Device; Monitoring; Intracranial Pressure; Stimulator; Auditory; Evoked Response; Powered Microneedle Device; Arthroscope; Electrode; Cutaneous,2,"Neurology; General, Plastic Surgery; Orthopedic",,openFDA
LIFENET HEALTH,US,VA,1864 CONCERT DR. Virginia Beach VA US 23453,3005064037,GAT; GEY; MAI; MBI; HWC,Suture; Nonabsorbable; Synthetic; Polyethylene; Motor; Surgical Instrument; Ac-Powered; Fastener; Fixation; Biodegradable; Soft Tissue; Nondegradable; Screw; Bone,2; 1,"General, Plastic Surgery; Orthopedic",,openFDA
VISCOT MEDICAL LLC,US,NJ,32 WEST ST. EAST HANOVER NJ US 07936,2242656,PUI; HMR,Drape; Surgical; Exempt; Marker; Ocular,2; 1,"General, Plastic Surgery; Ophthalmic",,openFDA
PRECARE CORP,US,NY,100 Oser Avenue Hauppauge NY US 11788,3002864192,LRJ,Disinfectant; Medical Devices,1,General Hospital,,openFDA
Ortho Traction Pads,US,CT,64 Wall Street Norwalk CT US 06850,3009257060,EJF; ECO,Bracket; Metal; Orthodontic; Spring,1,Dental,,openFDA
Burbank Dental Laboratory,US,CA,2101 Floyd St Burbank CA US 91504,3007233968,NHA; LRK,Abutment; Implant; Dental; Endosseous; Device; Anti-Snoring,2,Dental,,openFDA
HOLGER BUMUELLER LLC,US,NC,1889 WV Thompson Road Rutherfordton NC US 28139,3007840839,FTY; JYK; JYO; EPY; HNK; FZO; HND; JOL; HNL; HNP; HOE; HMX; JZF; GDG; HNH; KAD; KAM,Tape; Measuring; Rulers And Calipers; Holder; Ear Speculum; Knife; Ear; Speculum; Ent; Probe; Trabeculotomy; Chisel; Surgical; Manual; Spatula; Ophthalmic; Catheter And Tip; Suction; Lachrymal; Introducer; Sphere; Caliper; Cannula; Tube; Ear Suction; Hook; General & Plastic Surgery; Ring; Ophthalmic (Flieringa); Elevator; Sinus,1; 2,"General, Plastic Surgery; Ear, Nose, Throat; Ophthalmic; General Hospital",,openFDA
SPEC Engineering Co.,US,CA,3210 W El Segundo Blvd. Hawthorne CA US 90250,2031913,LXH; FZX; HXX; HTJ,Orthopedic Manual Surgical Instrument; Guide; Surgical; Instrument; Screwdriver; Gauge; Depth,1,"Orthopedic; General, Plastic Surgery",,openFDA
AKERVALL TECHNOLOGIES,US,MI,1512 Woodland Dr Saline MI US 48176,3011547262,ILH,Splint; Hand; And Components,1,Physical Medicine,,openFDA
ADVANTECH CORPORATION,US,CA,380 Fairview Way Milpitas CA US 95035,1000314502,MUD; QEM; LLZ; IYO; ITX; LJS,Oximeter; Tissue Saturation; Cerebral Oximeter; System; Image Processing; Radiological; Imaging; Pulsed Echo; Ultrasonic; Transducer; Diagnostic; Catheter; Intravascular; Therapeutic; Long-Term Greater Than 30 Days,2,Cardiovascular; Radiology; General Hospital,,openFDA
Anholt Technologies Inc.,US,PA,440 CHURCH ROAD Avondale PA US 19311,2247992,GDC,Table; Operating-Room; Electrical,1,"General, Plastic Surgery",,openFDA
QUALITY ELECTRODYNAMICS,US,OH,6655 Beta Drive Suite 100 Mayfield Village OH US 44143,3007350713,IYE; MOS,Accelerator; Linear; Medical; Coil; Magnetic Resonance; Specialty,2,Radiology,K102489,openFDA
"NeckCare Enterprises, Inc",US,MN,520 Nicollet Mall Ste 710 Minneapolis MN US 55402,3034089185,QKC; KQX,Interactive Rehabilitation Exercise Device; Prescription Use; Goniometer; Ac-Powered,2; 1,Physical Medicine; Orthopedic,,openFDA
BERMAN BEDDING INCORPORATED,US,PA,2000 E. 36th Street Erie PA US 16510,3005082755,FMQ; NZD; IMP; LWG,Restraint; Protective; Stretcher; Patient Restraint; Cushion; Wheelchair; Surgical Table Cushion,1,"General Hospital; Physical Medicine; General, Plastic Surgery",,openFDA
"PT SOLUTIONS, LLC",US,OH,2985 Nationwide Parkway Brunswick OH US 44212,3014967552,MAX; ODP,Intervertebral Fusion Device With Bone Graft; Lumbar; Cervical,2,Orthopedic,,openFDA
"ICON Injection Molding, Inc.",US,AZ,23035 N 17th Dr Phoenix AZ US 85027,3008904416,MPQ,Container; Specimen; Urine; Drugs Of Abuse; Over The Counter,1,Pathology,,openFDA
Flash Global,US,OH,5653 Creekside Pkwy Lockbourne OH US 43137,3012251275,FLL; DQA; DXN; MWI; CCK,Continuous Measurement Thermometer; Oximeter; System; Measurement; Blood-Pressure; Non-Invasive; Monitor; Physiological; Patient (Without Arrhythmia Detection Or Alarms); Analyzer; Gas; Carbon-Dioxide; Gaseous-Phase,2,General Hospital; Cardiovascular; Anesthesiology,K171751; K151071; K180734,openFDA
Nypro Inc. (Chicago),US,IL,955 Tri State Pkwy GURNEE IL US 60031,1424235,JJE,Analyzer; Chemistry (Photometric; Discrete); For Clinical Use,1,Clinical Chemistry,,openFDA
STURGIS MOLDED PRODUCTS COMPANY,US,MI,1950 Clark Rd Sturgis MI US 49091,3000170790,KYX,Dispenser; Liquid Medication,1,General Hospital,,openFDA
ALLOSOURCE,US,CO,6278 S Troy Circle Centennial CO US 80111,3000215346,FTM; MQV; MBP; JXI; OWW,Mesh; Surgical; Filler; Bone Void; Calcium Compound; Osteoinduction (W/O Human Growth Factor); Cuff; Nerve; Absorbable; Orthopaedics; Reinforcement Of Tendon,2,"General, Plastic Surgery; Orthopedic; Neurology",K071849; K103036,openFDA
TAPECON INC.,US,NY,701 SENECA ST STE 255 Buffalo NY US 14210,3000187060,LXZ; KGX,Guard; Instrument; Tape And Bandage; Adhesive,1,"General, Plastic Surgery; General Hospital",,openFDA
DMG America LLC,US,NJ,242 S Dean St ENGLEWOOD NJ US 07631,2244812,EJJ,Alloy; Amalgam,2,Dental,K821222,openFDA
Plastikon Industries,US,CA,687 Sandoval Way Hayward CA US 94544,3009974297,LIB; JTC,Device; General Purpose; Microbiology; Diagnostic; Microtiter Diluting/Dispensing,1,Microbiology,,openFDA
SIRIUS ENGINEERING LLC,US,CA,1100 INDUSTRIAL RD STE 16 San Carlos CA US 94070,3012342459,GAR,Suture; Nonabsorbable; Synthetic; Polyamide,2,"General, Plastic Surgery",,openFDA
"C+A TOOL ENGINEERING, INC.",US,IN,4100 N. US 33 Churubusco IN US 46723,1836357,HXP; MDM; OLO; MAX; HRS; JDI; KRO; LPH; JWH; LZO; KWS; PHX; HWA; PAO; HTZ; LXH; HWP; KWY; NBH; HTO; HTJ; HXG; HTR; HWB; HWJ; FMF; HTW; GAD; HTY; HXX; KWZ; MAI; KWP; MNI; MNH; HBE; NKB; OSH; MQP; KWL; MBB; OWI; KWQ; HWX; LYS; LWJ; HAW; HWR; FZX; GFA; HWT; HTQ; HWE,Instrument; Bending Or Contouring; Manual; Surgical; General Use; Orthopedic Stereotaxic Instrument; Intervertebral Fusion Device With Bone Graft; Lumbar; Plate; Fixation; Bone; Prosthesis; Hip; Semi-Constrained; Metal/Polymer; Cemented; Knee; Femorotibial; Constrained; Porous Uncemented; Patellofemorotibial; Polymer/Metal/Polymer; Metal/Ceramic/Polymer; Cemented Or Non-Porous; Uncemented; Shoulder; Metal/Polymer Cemented; Shoulder Prosthesis; Reverse Configuration; Impactor; Metal/Polymer + Additive; Cutting; Orthopedic; Orthopedic Manual Surgical Instrument; Punch; Femoral Neck; Hemi-; Femoral; Cemented Or Uncemented; Accessories; Arthroscopic; Reamer; Gauge; Depth; Tamp; Rasp; Extractor; Awl; Syringe; Piston; Bit; Drill; Retractor; Pin; Smooth; Screwdriver; Fastener; Biodegradable; Soft Tissue; Appliance; Spinal Interlaminal; Orthosis; Spinal Pedicle Fixation; Spondylolisthesis Spinal Fixation; Drills; Burrs; Trephines & Accessories (Simple; Powered); Thoracolumbosacral Pedicle Screw System; Pedicle Screw Spinal System; Adolescent Idiopathic Scoliosis; Spinal Vertebral Body Replacement Device; Metal; Bone Cement; Antibiotic; Bone Fixation Cerclage; Sublaminar; Spinal Intervertebral Body; Tap; Bone Mill; Neurological Stereotaxic Instrument; Driver; Guide; Blade; Saw; General & Plastic Surgery; Template; Broach; Ac-Powered Motor And Accessory/Attachment,1; 2,"Orthopedic; General, Plastic Surgery; Neurology; General Hospital",,openFDA
Springboard Manufacturing,US,CA,2691 Mercantile Dr Rancho Cordova CA US 95742,3021140368,BZD; QQX; OCC; QOF; LIT; OZT; PNO; GCJ; DXC,Ventilator; Non-Continuous (Respirator); Respiratory Specimen Nucleic Acid Sars-Cov-2 Test; Respiratory Virus Panel Nucleic Acid Assay System; Multi-Target Respiratory Specimen Nucleic Acid Test Including Sars-Cov-2 And Other Microbial Agents; Catheter; Angioplasty; Peripheral; Transluminal; Balloon Aortic Valvuloplasty; Percutaneous; Cutting/Scoring; Laparoscope; General & Plastic Surgery; Clamp; Vascular,2,"Anesthesiology; Microbiology; Cardiovascular; Gastroenterology, Urology",,openFDA
"STRUCTURE MEDICAL, LLC.",US,FL,9935 Business Circle Naples FL US 34112,3006783837,OLO; OUR; MAX; HRS; OBT; KWQ; HWC; NKB; KWP; MNH; MNI; LXT; JDO; KTT; PHM; OVD; HSB; OSH; OZI; HTN; PML; MQP; MBI; JDR; HSX; ETN; GWF; IKN; PDQ; HAW; LXH; JDS; PLR; NQW; NKG; OVE; HWN; KWI; HTY; ODP; NQO; KCT; HWT; JDW; KYI,Orthopedic Stereotaxic Instrument; Sacroiliac Joint Fixation; Intervertebral Fusion Device With Bone Graft; Lumbar; Plate; Fixation; Bone; Growth Control; Pediatric; Epiphysiodesis; Appliance; Spinal Intervertebral Body; Screw; Thoracolumbosacral Pedicle Screw System; Spinal Interlaminal; Orthosis; Spondylolisthesis Spinal Fixation; Spinal Pedicle Fixation; Nail/Blade/Plate Combination; Multiple Component; Metal Composite; Device; Proximal Femoral; Implant; Thoracic; Intervertebral Fusion Device With Integrated Fixation; Rod; Intramedullary And Accessories; Pedicle Screw Spinal System; Adolescent Idiopathic Scoliosis; Internal Hinged Elbow Fixator; Washer; Bolt Nut; Bone Cement; Posterior Screw Augmentation; Spinal Vertebral Body Replacement Device; Fastener; Nondegradable; Soft Tissue; Staple; Prosthesis; Knee; Femorotibial; Non-Constrained; Cemented; Metal/Polymer; Stimulator; Nerve; Electrical; Evoked Response; Electromyograph; Diagnostic; Neurosurgical Nerve Locator; Neurological Stereotaxic Instrument; Orthopedic Manual Surgical Instrument; Nail; Spinal Vertebral Body Replacement Device - Cervical; Spine; Laminoplasty; Metal; Posterior Cervical Screw System; Cervical; Instrument; Compression; Elbow; Hemi-; Radial; Polymer; Pin; Smooth; Spinous Process Spacer/Plate; Sterilization Wrap Containers; Trays; Cassettes & Other Accessories; Template; Threaded; Wrist; Carpal Trapezium,2; 1; 3,"Neurology; Orthopedic; Ear, Nose, Throat; Physical Medicine; Unknown; General Hospital",,openFDA
"TESCO ASSOCIATES, INC.",US,MA,500 BUSINESS PARK DR. TYNGSBORO MA US 01879,1226183,MAI; KGS; GAS; HWC; MBI; MGB; NEU; MNU; JDR; HTY,Fastener; Fixation; Biodegradable; Soft Tissue; Retention Device; Suture; Nonabsorbable; Synthetic; Polyester; Screw; Bone; Nondegradable; Device; Hemostasis; Vascular; Marker; Radiographic; Implantable; Staple; Absorbable; Pin; Smooth,2; 1; 3,"Orthopedic; General, Plastic Surgery; Unknown",,openFDA
"PRIVATE LABEL PRODUCTIONS, LLC",US,FL,28790 South Diesel Drive Bonita Springs FL US 34135,3016616658,NUC,Lubricant; Personal,2,Obstetrics/Gynecology,,openFDA
Crosstex International,US,NY,6789 WEST HENRIETTA RD. Rush NY US 14543,1319130,JOJ; JRG,Indicator; Physical/Chemical Sterilization Process; Block; Heating,2; 1,General Hospital; Clinical Chemistry,K890761; K890757; K020409; K882756,openFDA
"CHEMATICS, INC.",US,IN,HWY. 13 SOUTH NORTH WEBSTER IN US 46555,1825396,CGA; DIC; NNK; CHH,Glucose Oxidase; Glucose; Alcohol Dehydrogenase; Specific Reagent For Ethanol Enzyme Method; Container; Specimen Mailer And Storage; Non-Sterile; Enzymatic Esterase--Oxidase; Cholesterol,2; 1,Clinical Chemistry; Clinical Toxicology; Pathology,K943503; K121247; K121256; K864159,openFDA
"TWO ONE TWO NEW YORK, INC.",US,NY,60 Heartland Blvd Edgewood NY US 11717,3013269506,FXP; OEA; FYF; IWO; QKR,Cover; Shoe; Operating-Room; Non-Surgical Gown; Cap; Surgical; Apron; Protective; Face Mask Within The Scope Of The Face Mask And Barrier Face Covering Enforcement Policy Or Face Mask Umbrella Eua,1; N,"General, Plastic Surgery; Radiology; Unknown",,openFDA
